,Error,Cost,Q_pos_x_0,Q_pos_x_1,Q_pos_y_0,Q_pos_y_1,Q_pos_z_0,Q_pos_z_1,Q_att_x_0,Q_att_x_1,Q_att_y_0,Q_att_y_1,Q_att_z_0,Q_att_z_1,Q_vel_0,Q_vel_1,Q_omega_0,Q_omega_1,Q_horizon_0,Q_horizon_1
0,34313.2622183163,1177399964.06293,891.861,826.159,781.719,913.489,1456.167,1468.126,103.788,105.44,160.501,60.396,529.834,326.569,46.743,105.788,3.724,26.156,4.567,4.354
0,30351.9730313312,921242266.894659,898.852,821.833,784.674,917.726,1453.639,1463.547,98.728,108.989,168.675,63.285,527.92,325.471,44.04,107.133,12.236,23.685,4.511,4.298
0,27152.9827225874,737284470.733131,890.694,817.299,782.853,906.804,1448.069,1466.674,96.274,109.173,176.434,61.781,518.327,332.353,42.116,106.194,9.998,28.266,4.368,3.141
0,27542.5086222437,758589781.206368,887.116,813.764,788.406,911.474,1446.954,1470.001,82.849,113.06,173.826,59.281,515.774,333.01,35.053,105.592,18.637,23.275,4.392,3.611
0,32302.9854010292,1043482865.8191,891.543,801.1,782.25,908.413,1449.295,1464.305,86.031,104.369,174.578,57.856,516.771,335.396,46.113,103.165,14.123,22.574,3.876,3.654
0,32220.3259106065,1038149401.7857,886.315,798.008,782.885,909.604,1443.778,1466.431,88.985,92.236,172.754,56.943,521.259,340.305,53.284,102.797,8.143,20.049,4.564,3.498
0,28566.9965938242,816073294.391566,885.443,805.223,778.674,908.959,1443.369,1470.538,89.56,100.672,177.258,54.984,517.138,346.804,43.35,99.516,13.007,19.389,4.353,2.458
0,32935.2734564556,1084732237.65151,891.694,805.663,784.105,914.725,1437.104,1473.157,81.186,106.439,173.494,50.903,517.804,353.85,46.951,84.238,11.135,18.231,3.73,3.114
0,31539.2985190426,994727351.073282,882.245,809.321,787.466,915.789,1439.541,1473.227,82.04,114.392,171.76,49.869,519.956,349.11,52.22,76.969,2.728,12.866,4.194,3.655
0,35473.4390251576,1258364876.27158,874.296,810.979,784.708,919.605,1438.001,1470.856,81.437,107.757,172.929,49.388,518.784,348.822,52.564,77.618,1.577,12.999,4.161,3.89
0,36084.2778713751,1302075109.49861,871.043,810.04,784.931,915.52,1434.759,1482.467,74.437,110.35,176.282,45.022,510.333,344.616,53.469,76.57,4.371,12.499,2.509,2.844
0,29142.8879874476,849307920.248916,864.821,818.819,792.045,914.428,1436.387,1493.225,75.571,105.988,167.24,38.765,512.502,337.245,60.093,80.518,8.123,13.769,2.441,3.122
0,23527.4233574906,553539649.842592,867.454,811.496,792.02,915.903,1429.043,1497.446,70.299,113.916,166.756,39.022,510.716,324.993,53.444,87.269,11.569,12.061,1.859,3.229
0,26492.5682734106,701856173.721322,865.432,813.837,794.45,915.095,1433.531,1492.581,68.013,117.469,170.948,37.552,520.118,312.423,48.561,98.665,7.642,14.957,1.281,3.55
0,27333.1073610849,747098758.012593,857.583,810.184,787.547,908.33,1427.086,1486.195,70.281,124.577,176.152,49.023,525.489,316.912,58.352,93.697,1.441,21.723,1.809,3.623
0,36704.7142802504,1347236050.39482,856.479,810.068,794.482,907.443,1420.421,1484.593,72.922,119.392,177.878,44.187,519.926,311.062,50.95,107.982,1.139,17.859,2.303,4.252
0,32636.3736868733,1065132887.42923,853.389,811.313,784.169,903.17,1414.321,1487.771,75.085,111.504,185.122,37.964,531.917,303.169,54.704,103.185,6.711,15.925,2.847,3.814
0,28323.2857452218,802208515.405484,855.03,801.06,784.857,898.772,1425.714,1480.616,80.421,108.698,190.643,48.02,525.592,301.771,60.183,105.789,11.708,18.176,2.185,4.406
0,36648.1989041519,1343090482.91828,849.533,807.292,778.806,898.763,1429.358,1475.367,78.589,102.527,186.927,52.786,525.525,297.31,49.089,109.707,12.091,13.109,1.357,4.708
0,33937.2771926478,1151738783.25061,847.055,809.142,773.747,894.451,1425.475,1477.41,76.542,101.564,178.368,54.418,520.305,279.951,53.266,103.342,23.326,13.693,1.3,4.384
0,30271.5920426403,916369284.796041,835.833,810.453,775.323,893.334,1428.307,1473.968,69.874,101.937,176.301,57.496,517.227,275.612,55.023,103.503,24.604,17.365,1.945,4.868
0,34665.5981257851,1201703693.41844,826.768,815.609,778.687,892.882,1419.789,1478.331,64.765,97.916,180.872,52.028,511.834,281.837,59.288,101.817,20.666,19.603,1.551,4.758
0,29981.7348501437,898904424.624321,822.084,819.735,789.071,895.081,1417.635,1476.951,62.779,94.693,186.205,51.546,514.116,277.303,64.734,96.93,25.144,21.434,1.688,4.412
0,33124.3381219756,1097221776.01897,823.641,814.49,782.958,889.736,1416.468,1481.274,57.752,96.826,190.366,49.178,515.767,268.282,64.4,94.815,27.491,26.126,1.475,4.102
0,31874.9414748865,1016011894.02744,818.116,817.82,791.432,891.756,1418.011,1475.689,57.297,96.301,189.885,53.959,514.272,269.152,66.112,98.112,30.132,36.711,1.834,3.244
0,28823.6043594062,830800168.267582,818.995,810.704,783.487,898.282,1418.7,1477.672,51.632,93.27,187.941,52.566,505.712,261.217,73.774,104.18,32.697,37.824,3.042,3.682
0,34317.3099970958,1177677765.43677,817.728,814.702,787.928,899.029,1416.665,1477.683,51.243,88.184,187.742,56.586,498.952,254.734,81.186,100.667,20.936,33.909,3.052,3.576
0,30034.1451389966,902049874.230313,824.126,814.585,781.063,895.871,1420.333,1475.935,47.185,100.861,200.251,58.61,484.984,252.652,75.951,99.796,25.527,29.146,3.899,3.866
0,31668.7640141718,1002910614.1853,822.515,808.437,780.543,894.706,1428.305,1477.532,46.109,99.873,203.923,62.705,489.584,246.381,78.522,107.755,24.244,31.423,3.371,4.257
0,36438.068531046,1327732838.27321,822.5,803.053,785.317,895.89,1431.336,1473.132,42.687,101.001,208.378,58.856,488.127,236.664,75.113,106.079,25.896,33.008,3.496,4.099
0,30159.4514748835,909592513.265853,817.89,803.519,783.003,893.915,1426.444,1470.771,41.993,97.107,220.668,56.456,491.872,243.676,72.699,106.142,23.466,43.528,3.091,3.516
0,32566.3043363836,1060564178.12995,817.252,802.748,779.725,890.766,1430.337,1470.254,39.963,101.647,220.994,62.714,500.83,240.088,78.882,105.856,25.267,49.968,3.149,4.351
0,38474.0892486556,1480255543.51352,817.159,803.657,778.207,888.113,1425.142,1470.107,37.979,97.254,216.782,72.632,501.933,237.255,80.918,105.779,32.212,53.922,3.183,4.081
0,37481.6585371226,1404874726.69346,820.913,801.149,782.76,898.089,1430.436,1469.027,38.006,97.002,215.806,66.752,498.102,238.849,86.492,99.581,39.218,51.482,3.565,3.664
0,39052.9040771947,1525129316.86257,823.169,796.018,780.395,892.851,1434.49,1476.241,36.522,98.591,207.429,66.544,497.417,244.5,85.527,106.107,46.864,44.779,4.193,4.118
0,2.43818480099855E+028,5.94474512382033E+056,824.035,786.386,777.731,889.57,1433.431,1471.881,33.821,101.108,212.072,65.945,499.311,240.687,95.412,95.063,43.467,50.229,4.042,5.495
0,30401.7340569843,924265433.671598,815.01,789.794,775.111,890.674,1437.142,1472.715,33.929,108.001,205.46,66.082,497.362,243.152,87.939,92.787,42.748,43.355,4.131,6.329
0,34965.6511618825,1222596761.17445,820.345,785.883,775.705,885.484,1438.858,1473.791,30.21,104,207.33,72.178,479.61,241.61,88.169,87.917,43.355,46.747,4.003,5.672
0,29721.8510854078,883388431.943158,815.162,786.797,789.522,887.627,1444.676,1487.033,27.03,104.964,197.199,70.819,489.513,240.019,82.45,82.8,45.742,49.54,4.357,5.675
0,38058.4122116384,1448442740.07099,810.203,796.001,791.985,888.218,1445.736,1489.205,33.279,105.029,209.227,64.78,486.224,238.205,89.594,74.177,52.913,50.929,4.105,5.565
0,37022.2725029955,1370648661.28605,812.266,793.649,786.661,881.231,1448.58,1482.443,38.138,104.94,209.733,60.043,489.083,237.743,89.304,67.098,50.758,46.891,2.959,5.372
0,36471.8242723992,1330193965.75677,816.729,787.829,791.455,886.784,1443.435,1488.382,32.129,111.602,212.045,58.893,487.021,244.222,91.983,70.877,48.106,49.627,2.796,5.313
0,27065.2431271789,732527385.533306,813.087,787.138,798.359,883.389,1440.417,1488.684,48.028,118.757,214.118,54.844,489.46,242.863,93.512,76.051,43.991,46.879,2.672,5.451
0,30473.3272596664,928623674.274729,819.135,791.206,796.697,878.326,1436.303,1496.991,46.971,118.336,220.757,55.444,487.957,240.494,88.937,75.568,50.099,48.751,1.667,5.843
0,32841.8915500095,1078589840.58259,821.517,787.855,794.265,878.454,1440.678,1497.788,49.016,124.146,222.492,55.417,492.473,242.738,95.164,75.226,47.225,49.733,1.621,5.643
0,34040.7292316346,1158771246.62146,818.476,787.575,786.682,879.339,1432.969,1498.928,44.103,125.622,227.06,56.414,486.75,239.355,96.413,77.511,37.663,48.394,1.654,5.243
0,41244.5833076945,1701115652.22535,822.429,782.637,780.364,875.593,1439.586,1493.535,52.62,132.14,234.682,50.008,493.824,234.51,94.704,77.634,42.545,51.913,1.752,3.703
0,32941.7026967719,1085155776.56251,810.262,775.495,785.051,882.422,1452.083,1499.865,57.78,138.897,227.075,46.917,494.499,227.916,91.207,78.491,39.52,63.845,2.403,4.092
0,39261.5025004265,1541465578.591,815.207,781.64,779.504,883.871,1451.436,1495.691,58.134,142.503,229.057,45.65,495.357,226.794,89.02,79.545,37.34,66.329,2.91,4.166
0,30697.0693865753,942310068.924219,814.301,785.576,779.681,887.697,1457.197,1497.151,66.078,149.648,228.612,40.514,498.28,222.358,103.736,80.258,35.777,71.928,2.844,5.223
0,37699.7859467521,1421273860.43093,807.107,787.007,781.183,890.837,1453.036,1497.532,61.627,148.71,223.294,44.561,499.696,223.186,106.613,79.769,28.339,71.29,2.949,6.09
0,30857.0196037572,952155658.826655,813.65,789.811,784.539,895.152,1452.319,1495.247,58.236,155.142,223.678,36.094,497.951,229.675,101.859,79.295,27.623,71.649,3.186,6.5
0,37655.8793908228,1417965252.69619,820.933,794.293,783.511,890.524,1452.692,1495.898,55.688,162.414,224.667,29.879,500.193,230.965,97.072,78.428,20.255,78.282,3.7,6.582
0,29317.19664892,859498019.351448,815.372,791.435,781.815,891.521,1449.997,1494.737,49.673,157.85,225.689,28.383,494.773,229.211,94.792,88.903,19.81,80.714,2.772,6.294
0,36077.5502739586,1301589633.77001,814.453,792.277,782.158,891.937,1451.049,1498.257,49.825,162.322,225.827,26.941,493.133,232.352,100.528,85.735,20.462,80.434,2.197,6.023
0,35639.604075098,1270181378.62974,815.893,797.057,778.456,894.123,1448.031,1498.933,43.207,154.594,229.103,39.219,497.318,240.756,102.48,91.26,21.758,78.955,2.19,6.036
0,36477.2807864565,1330592013.57399,810.482,795.49,788.736,888.881,1446.752,1490.848,38.137,149.886,230.273,41.371,495.228,239.168,107.531,82.306,13.296,78.282,2.113,6.565
0,21808.45112172,475608540.328452,812.907,798.122,780.838,886.499,1447.434,1497.106,35.097,141.284,233.699,35.641,488.147,242.148,102.94,84.986,13.88,85.356,1.296,5.636
0,33952.2754940231,1152757011.22204,804.949,803.414,773.572,885.133,1444.263,1490.656,41.293,135.155,239.001,43.878,494.464,247.69,110.102,87.924,18.756,84.537,1.305,6.129
0,35298.3421339236,1245972957.40353,808.338,802.634,774.705,886.901,1442.212,1488.794,38.663,134.246,239.394,40.99,493.985,242.911,111.002,89.467,19.214,73.832,1.079,5.765
0,36509.9922750288,1332979535.92267,811.248,804.925,776.848,885.811,1448.906,1486.312,40.323,132.036,241.789,33.637,491.23,246.53,105.819,92.148,17.719,75.57,1.64,4.981
0,36431.8981227425,1327283200.82589,807.909,816.05,776.047,886.18,1454.37,1493.026,44.12,133.776,249.747,35.334,493.577,235.033,106.836,84.838,14.003,76.451,1.063,5.002
0,34080.0902239826,1161452549.67479,813.879,819.435,774.155,891.976,1453.592,1498.627,40.9,128.562,254.368,39.702,499.193,231.286,103.478,96.978,20.58,76.521,1.239,5.331
0,inf,inf,826.034,821.473,778.624,894.693,1454.827,1499.697,32.541,130.495,250.529,47.579,500.33,231.097,104.935,100.827,19.165,81.863,1.47,5.567
0,32078.0909621141,1029003919.77366,829.331,823.25,780.109,886.989,1454.203,1496.112,31.987,128.14,243.943,59.142,502.521,231.498,101.746,96.399,17.349,75.224,1.252,5.411
0,24974.2633424473,623713829.497908,822.772,825.282,785.186,882.372,1461.601,1493.834,34.754,126.298,238.825,52.389,498.218,234.964,109.495,93.695,23.387,79.007,1.762,6.06
0,31255.0559306616,976878521.228787,817.387,828.294,784.581,880.84,1461.821,1496.269,31.683,122.872,234.724,44.733,500.675,245.954,119.796,92.34,26.125,78.585,1.279,5.759
0,34181.8678740983,1168400091.36231,821.392,830.314,787.513,876.513,1470.263,1494.897,26.997,117.33,232.427,40.046,492.868,241.524,126.902,92.061,19.804,92.009,1.113,6.233
0,31224.5008811418,974969455.276426,830.672,824.145,784.857,876.476,1465.677,1495.063,21.006,119.291,236.171,37.561,495.733,239.858,121.893,94.291,20.573,87.36,2.244,6.753
0,39410.0092336826,1553148827.79895,833.071,825.889,785.365,875.209,1462.122,1491.971,25.552,122.374,232.887,32.054,495.66,239.313,116.136,92.939,21.186,88.929,2.651,6.821
0,30821.6627298966,949974893.435497,832.296,823.129,782.927,870.192,1468.199,1484.747,26.071,126.571,231.759,28.814,493.363,243.163,118.647,84.257,21.588,87.261,2.224,6.733
0,32994.881442197,1088662201.38464,830.001,824.625,777.649,874.21,1459.885,1485.798,21.8,125.968,232.756,45.511,485.221,245.152,120.226,80.82,34.062,94.099,3.085,6.575
0,34312.6752427002,1177359682.31101,820.95,818.347,776.557,876.584,1456.12,1484.189,23.769,130.007,228.936,43.263,484.453,242.897,119.273,78.866,38.366,89.781,2.961,6.535
0,32187.6853488617,1036047088.11733,817.957,829.143,785.367,881.94,1446.278,1487.559,29.322,126.87,235.653,42.176,477.481,237.015,115.816,82.182,39.542,85.765,2.951,5.835
0,33874.0519522898,1147451395.66643,821.377,814.985,789.424,878.871,1449.292,1485.662,27.494,128.712,238.89,42.701,471.819,252.211,114.083,79.053,40.44,86.992,1.898,5.721
0,33310.84619107,1109612473.96512,807.427,815.936,794.22,886.193,1455.355,1479.798,29.035,128.05,239.643,39.201,469.549,244.383,119.199,83.95,36.088,83.17,2.038,5.836
0,34616.1423071322,1198277308.22763,809.438,806.058,803.918,871.725,1457.343,1473.779,32.474,133.514,237.848,48.781,474.891,254.929,112.196,76.348,32.195,88.322,2.465,6.159
0,20920.1334230518,437651982.438289,811.324,810.829,804.738,882.47,1461.851,1486.416,27.917,141.859,225.821,46.016,469.758,251.282,104.226,64.042,32.212,95.522,2.565,5.771
0,39898.4209744665,1591883996.25575,814.124,811.302,802.326,885.442,1459.03,1488.158,21.749,142.972,213.821,44.118,466.734,256.832,104.941,58.303,33.578,104.136,1.605,5.426
0,31428.1765914617,987730283.8641,818.095,817.031,796.71,881.568,1461.265,1486.32,25.263,136.61,215.032,56.166,460.675,248.779,103.411,54.992,32.328,96.743,1.267,6.122
0,41789.9641446508,1746401103.2112,822.725,822.481,790.552,877.942,1472.354,1483.724,24.346,143.219,222.615,54.887,460.579,244.816,106.988,52.272,20.912,101.414,1.196,5.719
0,29789.8823813078,887437092.292153,814.008,821.343,797.101,880.354,1477.322,1483.997,20.81,143.551,216.058,55.121,463.137,244.429,103.583,48.731,22.531,99.915,1.66,5.706
0,36996.8542253801,1368767222.57402,821.601,813.544,802.359,885.612,1473.148,1482.557,13.195,139.489,219.727,52.372,456.213,245.076,100.106,46.038,20.093,102.553,1.924,5.704
0,29462.2808231905,868025991.30454,821.253,817.029,809.508,888.488,1471.577,1478.359,8.579,139.768,219.569,39.454,459.275,244.278,103.971,33.585,20.286,105.105,1.843,6.37
0,40381.1569826545,1630637839.25779,815.969,814.823,808.467,889.447,1468.412,1475.227,12.583,140.983,221.14,38.674,455.048,246.7,100.206,25.774,18.903,103.212,1.47,5.762
0,29763.4136316507,885860791.008733,822.015,809.731,811.186,891.26,1465.97,1474.004,9.325,126.139,218.605,34.981,456.216,250.883,98.109,22.182,18.008,106.825,1.414,5.236
0,37013.3452447517,1369987726.20719,816.017,807.654,811.42,887.207,1458.13,1476.44,17.036,123.239,214.771,30.572,458.864,243.371,94.222,16.6,13.174,112.939,2.073,5.148
0,40555.6463236861,1644760448.73191,819.297,799.305,809.594,896.107,1455.221,1471.247,15.14,121.703,220.402,33.62,452.38,235.257,88.123,11.624,7.608,96.018,1.751,5.118
0,33982.4721855269,1154808415.84011,817.247,802.757,808.705,886.778,1456.479,1474.099,23.981,127.057,229.255,34.437,458.339,242.116,87.367,7.216,9.862,99.741,1.735,5.554
0,33103.3034266813,1095828697.75893,811.879,803.082,806.454,886.63,1455.424,1474.002,23.752,128.209,228.307,26.487,448.138,244.959,96.236,4.859,15.926,96.452,1.663,6.666
0,39568.129692947,1565636887.39787,817.173,806.532,799.612,891.385,1459.371,1469.999,18.757,126.413,230.05,20.111,448.022,254.845,93.527,4.767,13.326,91.756,2.244,6.263
0,35640.7144250353,1270260524.72692,818.527,807.411,794.504,884.513,1454.934,1474.357,19.522,128.852,225.571,18.997,445.721,253.57,94.382,6.019,22.328,93.617,2.24,5.849
0,37429.6929133963,1400981911.59115,816.494,807.375,792.433,881.729,1450.436,1471.143,23.474,122.962,227.448,24.575,450.545,260.103,94.212,8.836,14.064,96.405,1.848,5.221
0,32382.4009987833,1048619894.446,811.614,807.069,797.296,886.448,1444.837,1462.806,21.291,123.596,227.025,32.492,452.918,261.367,95.682,8.525,15.948,103.583,2.469,5.219
0,31332.0224172765,981695628.75672,809.852,804.171,799.838,880.71,1449.69,1456.396,21.09,126.121,227.115,30.872,449.141,258.621,96.538,15.409,15.739,98.342,2.058,4.836
0,37114.5891253023,1377492725.94001,809.192,804.165,798.01,889.683,1445.25,1463.027,22.307,130.459,232.951,34.669,448.584,264.94,95.556,13.957,11.541,102.261,1.922,4.312
0,31221.9499425233,974810158.213431,816.964,804.579,806.725,887.527,1449.908,1459.084,22.687,135.547,229.269,29.646,447.992,267.117,105.975,12.372,11.497,105.765,2.096,3.849
0,32907.9640468798,1082934097.71073,813.699,805.909,807.92,888.192,1456.757,1459.411,19.251,126.878,216.334,34.976,442.936,267.032,103.996,25.347,8.811,102.076,2.31,4.111
0,30965.8721665564,958885239.03551,808.717,801.445,807.488,891.638,1459.885,1456.377,15.561,121.283,216.018,36.291,440.845,272.987,99.559,27.495,5.062,109.066,2.554,4.017
0,36939.3970999841,1364519058.11031,814.719,801.256,810.294,895.12,1461.959,1454.046,14.818,110.2,218.31,38.75,437.688,273.535,104.799,33.146,3.898,104.666,2.979,3.741
0,32363.1803075863,1047375439.62134,813.999,806.028,815.589,893.509,1456.386,1457.375,24.494,115.041,208.168,33.839,440.62,274.77,101.195,30.985,7.864,106.52,2.874,2.48
0,35670.8778330007,1272411525.37686,812.319,801.486,816.008,898.259,1452.328,1454.409,28.84,129.204,212.536,39.65,435.274,278.392,100.989,26.23,15.057,105.857,2.966,2.74
0,36218.8737872979,1311806818.42021,808.196,798.121,813.35,889.818,1449.62,1464.307,38.901,135.641,216.357,41.969,429.792,266.114,95.66,29.904,17.76,112.737,3.392,3.459
0,36000.4530414373,1296032619.18873,810.13,802.289,811.076,889.111,1449.091,1471.544,31.73,134.093,217.118,44.728,432.916,272.771,98.358,34.759,20.162,116.082,3.308,4.191
0,35158.705458578,1236134569.52304,809.177,801.545,819.329,894.313,1448.164,1468.47,29.103,135.501,217.798,46.276,430.88,276.792,108.76,39.489,18.978,121.574,3.909,4.961
0,36476.878888427,1330562693.44097,802.303,809.721,821.545,894.596,1447.582,1460.138,29.968,135.464,227.386,48.196,430.734,281.813,105.008,35.444,21.764,120.552,4.157,5.899
0,40370.1889798331,1629752158.26744,807.031,805.899,821.473,898.806,1452.847,1460.563,28.13,133.262,219.249,52.479,435.398,291.212,108.725,28.067,20.291,114.738,4.938,5.419
0,33553.2053449223,1125817588.91852,811.18,812.065,828.342,903.993,1446.576,1465.756,26.841,124.835,228.387,53.797,438.129,297.215,110.491,27.388,16.172,117.567,5.305,5.235
0,37447.0608226109,1402282364.25232,810.754,812.244,818.224,905.25,1442.797,1463.257,19.288,132.113,232.648,51.681,434.063,295.129,107.329,30.909,19.868,121.397,5.904,5.987
0,34844.8894512889,1214166320.87255,810.691,812.732,820.92,905.422,1437.999,1463.261,14.752,132.916,227.345,52.4,428.945,290.849,107.721,25.467,31.729,117.761,5.842,6.314
0,30196.6609401676,911838331.935443,814.071,809.188,819.269,907.1,1440.603,1460.716,14.106,127.903,225.968,44.729,429.464,286.37,106.041,27.121,41.678,107.996,5.873,6.579
0,39769.2465762961,1581592973.24624,814.674,814.2,818.43,915.596,1440.653,1456.543,11.816,131.123,231.845,46.709,418.434,280.514,105.657,25.855,45.617,125.484,6.972,6.719
0,27410.6942975305,751346161.872669,815.617,806.691,817.99,908.934,1437.276,1454.526,1.857,130.265,237.797,49.58,420.099,276.098,99.196,18.365,45.177,134.189,6.594,6.919
0,37733.9419781389,1423850377.20955,819.3,804.302,811.976,899.066,1429.06,1450.012,2.831,140.317,232.946,58.605,422.598,269.934,97.305,24.536,45.278,142.066,6.024,6.431
0,30267.0223633864,916092642.745735,822.329,803.903,807.473,905.348,1423.825,1445.536,7.587,155.31,234.19,62.486,414.064,273.253,99.599,18.404,45.181,138.057,6.626,6.806
0,28593.5576497362,817591539.068789,813.931,792.349,808.86,901.756,1423.175,1444.588,15.372,138.861,236.144,68.05,421.368,271.518,91.026,20.542,41.032,128.529,6.45,6.39
0,27037.4292949237,731022582.877998,820.27,791.035,814.896,895.334,1419.326,1449.804,12.875,144.699,248.639,63.811,422.566,273.003,95.845,23.321,47.334,131.096,6.653,5.893
0,41047.5344894823,1684900087.66524,824.481,801.973,814.596,897.588,1416.579,1445.072,12.825,140.471,261.505,65.204,431.333,267.399,86.261,12.754,50.985,132.792,6.907,5.845
0,37018.462392193,1370366557.88221,817.493,805.73,818.777,896.095,1412.511,1437.894,9.567,142.072,264.013,62.323,432.139,261.501,91.306,9.071,43.784,126.965,6.434,6.332
0,29375.2201299207,862903557.681298,814.209,803.769,817.993,900.365,1399.211,1446.602,7.765,147.858,269.174,69.544,428.942,262.295,100.717,10.488,44.309,129.732,6.005,6.305
0,41436.6673036977,1716997397.23733,813.361,810.793,814.657,905.515,1404.742,1452.041,11.175,148.498,278.027,56.076,429.968,263.243,100.004,6.066,52.91,132.812,6.311,6.42
0,32795.6495677104,1075554630.56806,808.585,804.448,809.679,907.367,1411.691,1456.736,24.767,147.323,269.483,54.465,425.151,264.004,99.595,10.542,56.362,134.051,6.284,6.525
0,38105.3956840538,1452021180.23831,805.944,806.006,808.994,905.903,1413.317,1456.352,19.603,147.302,276.247,56.074,418.275,252.95,104.056,12.092,51.895,133.606,6.127,6.893
0,32653.4167361015,1066245624.54152,811.85,807.524,811.385,901.134,1419.402,1457.818,20.371,140.604,274.021,55.065,413.373,250.596,98.588,16.252,54.107,130.38,6.323,6.848
0,40697.8923816563,1656318444.30888,812.801,805.971,808.07,901.436,1411.484,1462.943,22.431,137.243,276.013,58.912,414.28,255.779,94.05,13.126,52.783,124.433,5.998,6.202
0,31678.0030179849,1003495875.20746,822.909,807.928,811.969,902.796,1411.613,1461.274,26.185,139.754,278.801,51.519,410.623,261.494,82.729,15.849,52.417,123.362,6.318,5.715
0,34400.7850133578,1183414009.53527,819.495,806.136,808.688,902.35,1416.885,1450.433,37.043,139.598,288.211,58.644,400.242,268.852,78.79,19.775,39.821,125.11,5.883,5.878
0,37155.6637719334,1380543350.33296,830.414,811.437,801.512,902.168,1415.776,1449.282,41.773,143.866,283.632,66.116,390.235,269.585,74.76,12.451,52.15,121.925,5.772,6.626
0,36714.4785748048,1347952937.0198,826.902,809.225,802.537,900.577,1414.573,1444.25,37.482,137.421,279.212,59.014,391.067,262.885,73.999,13.56,53.321,115.063,5.815,5.879
0,40903.6781721345,1673110888.00956,823.596,805.848,802.646,902.751,1416.76,1449.255,36.802,145.719,285.361,62.413,388.138,260.03,73.667,3.394,45.549,118.081,5.206,5.655
0,30573.0162956205,934709325.412278,822.435,798.851,798.179,912.361,1413.067,1449.48,36.568,141.978,294.208,58.027,391.731,261.197,69.367,8.402,41.806,119.849,4.914,5.332
0,2.0937031818374E+018,4.38359301363605E+036,832.454,801.093,798.9,907.661,1408.202,1444.066,35.391,139.235,298.254,64.014,393.388,267.046,74.918,8.755,39.28,121.29,3.87,5.224
0,34410.046608931,1184051307.6288,839.004,792.929,800.553,910.543,1405.466,1449.197,29.269,139.343,296.085,67.069,390.989,258.188,77.274,6.569,41.118,123.791,3.294,4.587
0,33139.7858544591,1098245406.47941,836.516,785.763,797.957,906.91,1404.96,1448.821,27.064,136.3,298.798,70.923,398.984,260.257,75.453,11.394,45.687,125.446,2.734,4.357
0,31447.3129957175,988933494.650624,836.783,780.855,795.714,893.77,1395.7,1447.827,33.971,138.97,304.186,71.632,396.812,259.325,69.218,13.076,38.323,124.807,2.356,5.076
0,32940.3351751059,1085065681.44832,832.148,783.391,795.876,894.22,1396.296,1444.374,31.212,134.863,303.093,74.345,392.367,253.348,59.875,9.588,35.906,128.314,3.079,5.315
0,35565.8405030061,1264929010.68527,833.896,791.541,792.365,890.691,1402.112,1436.142,26.54,126.137,298.483,81.264,390.776,251.96,64.611,13.732,31.297,129.287,3.389,5.564
0,inf,inf,823.06,791.695,796.679,899.855,1395.714,1434.211,29.871,129.772,290.794,88.399,391.309,249.616,68.706,2.984,28.543,128.882,2.843,6.431
0,28686.2154414362,822898956.352495,818.075,794.667,792.17,900.658,1392.233,1433.406,28.76,134.813,293.289,86.23,391.073,234.729,65.999,5.918,22.654,128.705,2.589,5.882
0,26782.5293404069,717303877.869758,816.489,797.659,793.746,897.115,1394.487,1429.356,24.259,135.958,294.074,86.33,392.199,238.297,61.264,5.586,19.952,128.061,2.459,5.396
0,27772.4001636372,771306210.849198,816.597,788.026,798.729,891.587,1405.085,1430.734,21.028,134.543,284.441,89.342,393.648,236.539,62.306,5.651,22.993,127.979,2.907,6.085
0,29506.234386156,870617867.650773,816.942,793.683,808.996,891.996,1411.454,1433.824,24.341,142.582,283.007,84.371,388.18,237.639,50.839,5.125,18.411,127.703,2.507,5.704
0,38265.6879217504,1464262872.12479,816.041,795.191,813.521,885.016,1402.647,1431.072,16.699,143.422,286.537,89.245,393.669,240.414,54.909,4.09,18.875,121.774,2.613,6.556
0,31349.1072264808,982766523.897388,818.468,795.618,807.077,884.505,1401.001,1429.886,19.299,140.686,286.722,90.846,405.167,236.484,51.578,6.069,25.319,118.934,3.084,5.899
0,32474.3635318651,1054584286.79973,815.404,797.127,809.369,884.645,1400.715,1432.221,15.818,151.305,284.535,87.223,399.789,243.937,50.308,5.072,19.94,111.481,2.717,5.702
0,32996.3270324452,1088757597.63207,812.379,798.816,809.55,884.842,1407.498,1434.339,10.793,156.375,282.546,93.488,399.546,248.979,51.743,9.198,26.801,114.062,3.046,5.242
0,29893.0136371746,893592264.312307,813.112,796.349,811.396,880.419,1418.825,1430.513,5.466,159.573,285.454,93.991,405.433,262.457,52.605,9.502,32.217,109.978,2.525,5.613
0,32491.4775779868,1055696115.20082,805.99,794.351,810.469,875.525,1420.967,1415.971,4.992,165.601,288.063,103.18,405.68,257.953,55.993,5.523,29.006,115.03,2.441,5.919
0,35427.727303089,1255123861.86204,805.764,788.332,808.696,874.739,1413.235,1420.799,4.138,167.217,285.501,102.084,408.69,254.349,50.56,5.029,34.556,109.951,2.604,6.369
0,32845.2803689868,1078812442.51735,801.571,786.131,812.068,886.017,1417.844,1422.623,10.781,167.166,291.812,94.112,410.164,253.529,52.369,14.712,43.247,100.612,2.922,6.223
0,39044.3302755139,1524459726.66341,800.399,789.832,804.369,879.143,1426.69,1418.521,15.232,187.543,297.593,97.888,410.878,252.55,46.928,12.72,42.335,90.662,3.012,6.328
